Camera,Chamber_Column,Plate_position,Plate,WellID,StrainID,Status,NitrogenHistory,SalineHistory,ContSaline,Rep,area,greenness,Date,Hour,Date.merge,PlatexWell,StartingSize
B,5,plate1,50,a03,Sterile,Sterile,NA,NA,High,3,8703,0.372993252,1,20,1.833333333,50 a03,8.703
B,5,plate1,50,a04,Sterile,Sterile,NA,NA,High,3,10367,0.374785183,1,20,1.833333333,50 a04,10.367
B,5,plate1,50,b01,St46,Evolved,High,Low,High,3,9587,0.378867822,1,20,1.833333333,50 b01,9.587
B,5,plate1,50,b02,St69,Evolved,High,High,High,3,11799,0.384335158,1,20,1.833333333,50 b02,11.799
B,5,plate1,50,b03,St7,Evolved,Low,Low,High,3,10869,0.381299527,1,20,1.833333333,50 b03,10.869
B,5,plate1,50,b05,St47,Evolved,High,Low,High,3,16352,0.384255193,1,20,1.833333333,50 b05,16.352
B,5,plate1,50,b06,St70,Evolved,High,High,High,3,11869,0.373053037,1,20,1.833333333,50 b06,11.869
B,5,plate1,50,c01,St8,Evolved,Low,Low,High,3,9375,0.384207801,1,20,1.833333333,50 c01,9.375
B,5,plate1,50,c03,St48,Evolved,High,Low,High,3,7235,0.378274019,1,20,1.833333333,50 c03,7.235
B,5,plate1,50,c05,St9,Evolved,Low,Low,High,3,10234,0.380868465,1,20,1.833333333,50 c05,10.234
B,5,plate1,50,d01,St49,Evolved,High,Low,High,3,11368,0.378957645,1,20,1.833333333,50 d01,11.368
B,5,plate1,50,d05,St50,Evolved,High,Low,High,3,11876,0.376468243,1,20,1.833333333,50 d05,11.876
A,1,plate1,1,a01,Ancestor,Ancestor,NA,NA,Low,1,5098.5,0.389950721,2,13,2.541666667,1 a01,5.099
A,1,plate1,1,a03,Sterile,Sterile,NA,NA,Low,1,13554.5,0.410857931,2,13,2.541666667,1 a03,12.84
A,1,plate1,1,a05,St1,Evolved,Low,Low,Low,1,8773,0.385859596,2,13,2.541666667,1 a05,8.576
A,1,plate1,1,a06,St21,Evolved,Low,High,Low,1,6431,0.382537541,2,13,2.541666667,1 a06,5.579
A,1,plate1,1,b01,St41,Evolved,High,Low,Low,1,6876,0.401152309,2,13,2.541666667,1 b01,6.603
A,1,plate1,1,b02,St62,Evolved,High,High,Low,1,4921.5,0.38776861,2,13,2.541666667,1 b02,4.913
A,1,plate1,1,b03,St2,Evolved,Low,Low,Low,1,5039,0.380215821,2,13,2.541666667,1 b03,4.951
A,1,plate1,1,b04,St22,Evolved,Low,High,Low,1,9188,0.387626205,2,13,2.541666667,1 b04,8.849
A,1,plate1,1,b05,St42,Evolved,High,Low,Low,1,4761,0.38270491,2,13,2.541666667,1 b05,4.825
A,1,plate1,1,b06,St63,Evolved,High,High,Low,1,9248.5,0.401726405,2,13,2.541666667,1 b06,9.108
A,1,plate1,1,c01,St3,Evolved,Low,Low,Low,1,5937,0.400666204,2,13,2.541666667,1 c01,5.696
A,1,plate1,1,c02,St23,Evolved,Low,High,Low,1,11107.5,0.395137271,2,13,2.541666667,1 c02,11.036
A,1,plate1,1,c03,St43,Evolved,High,Low,Low,1,8954.5,0.395781765,2,13,2.541666667,1 c03,8.74
A,1,plate1,1,c04,St64,Evolved,High,High,Low,1,12028.5,0.396092504,2,13,2.541666667,1 c04,11.627
A,1,plate1,1,c06,St24,Evolved,Low,High,Low,1,5854,0.367564175,2,13,2.541666667,1 c06,5.189
A,1,plate1,1,d01,St44,Evolved,High,Low,Low,1,5347.5,0.383862122,2,13,2.541666667,1 d01,5.212
A,1,plate1,1,d02,St65,Evolved,High,High,Low,1,5037.5,0.385420843,2,13,2.541666667,1 d02,4.946
A,1,plate1,1,d04,St25,Evolved,Low,High,Low,1,9260.5,0.368915172,2,13,2.541666667,1 d04,9.156
A,1,plate1,1,d05,St45,Evolved,High,Low,Low,1,6214.5,0.394003486,2,13,2.541666667,1 d05,6.036
A,1,plate1,1,d06,St67,Evolved,High,High,Low,1,5760.5,0.391352917,2,13,2.541666667,1 d06,5.488
C,1,plate1,2,a01,Ancestor,Ancestor,NA,NA,Low,1,3320.5,0.384212839,2,13,2.541666667,2 a01,2.885
C,1,plate1,2,a03,Sterile,Sterile,NA,NA,Low,1,5068,0.396906523,2,13,2.541666667,2 a03,4.682
C,1,plate1,2,b01,St46,Evolved,High,Low,Low,1,11028,0.407541024,2,13,2.541666667,2 b01,10.282
C,1,plate1,2,b02,St69,Evolved,High,High,Low,1,10549.5,0.405941544,2,13,2.541666667,2 b02,9.797
C,1,plate1,2,b03,St7,Evolved,Low,Low,Low,1,6297.5,0.405492749,2,13,2.541666667,2 b03,11.556
C,1,plate1,2,b05,St47,Evolved,High,Low,Low,1,5962.5,0.387230064,2,13,2.541666667,2 b05,5.601
C,1,plate1,2,c01,St8,Evolved,Low,Low,Low,1,10081,0.407503362,2,13,2.541666667,2 c01,9.556
C,1,plate1,2,c03,St48,Evolved,High,Low,Low,1,4822,0.399496644,2,13,2.541666667,2 c03,4.658
C,1,plate1,2,c05,St9,Evolved,Low,Low,Low,1,11335.5,0.403763545,2,13,2.541666667,2 c05,10.597
C,1,plate1,2,d01,St49,Evolved,High,Low,Low,1,12411.5,0.397137128,2,13,2.541666667,2 d01,12.17
C,1,plate1,2,d05,St50,Evolved,High,Low,Low,1,10021,0.398519836,2,13,2.541666667,2 d05,9.786
A,2,plate2,3,b04,St32,Evolved,Low,High,Low,1,3843,0.37288121,2,13,2.541666667,3 b04,3.647
A,2,plate2,3,c01,St13,Evolved,Low,Low,Low,1,7785,0.390226242,2,13,2.541666667,3 c01,7.595
A,2,plate2,3,c02,St33,Evolved,Low,High,Low,1,6821,0.390156091,2,13,2.541666667,3 c02,6.656
A,2,plate2,3,c05,St14,Evolved,Low,Low,Low,1,5113.5,0.379099157,2,13,2.541666667,3 c05,5.102
A,2,plate2,3,d03,St15,Evolved,Low,Low,Low,1,4812,0.376973034,2,13,2.541666667,3 d03,4.702
C,2,plate2,4,b04,St37,Evolved,Low,High,Low,1,9146.5,0.385486146,2,13,2.541666667,4 b04,9.043
C,2,plate2,4,c04,St19,Evolved,Low,Low,Low,1,7598.5,0.398308859,2,13,2.541666667,4 c04,6.948
C,2,plate2,4,c05,St39,Evolved,Low,High,Low,1,20064,0.405142185,2,13,2.541666667,4 c05,19.052
C,2,plate2,4,d04,Ancestor,Ancestor,NA,NA,Low,1,13342.5,0.398380674,2,13,2.541666667,4 d04,12.857
C,2,plate2,4,d06,Sterile,Sterile,NA,NA,Low,1,9425,0.395611166,2,13,2.541666667,4 d06,8.974
B,3,plate1,5,a01,Ancestor,Ancestor,NA,NA,Low,2,5553.5,0.373230152,2,13,2.541666667,5 a01,5.369
B,3,plate1,5,a03,Sterile,Sterile,NA,NA,Low,2,9070,0.387231036,2,13,2.541666667,5 a03,8.211
B,3,plate1,5,a04,Sterile,Sterile,NA,NA,Low,2,4825.5,0.367839485,2,13,2.541666667,5 a04,4.771
B,3,plate1,5,a05,St1,Evolved,Low,Low,Low,2,8040.5,0.378308525,2,13,2.541666667,5 a05,7.815
B,3,plate1,5,a06,St21,Evolved,Low,High,Low,2,5791,0.378732468,2,13,2.541666667,5 a06,5.402
B,3,plate1,5,b01,St41,Evolved,High,Low,Low,2,5213,0.376157151,2,13,2.541666667,5 b01,4.662
B,3,plate1,5,b02,St62,Evolved,High,High,Low,2,10709.5,0.398486726,2,13,2.541666667,5 b02,10.075
B,3,plate1,5,b03,St2,Evolved,Low,Low,Low,2,6366.5,0.377791513,2,13,2.541666667,5 b03,6.285
B,3,plate1,5,b04,St22,Evolved,Low,High,Low,2,4589,0.374529252,2,13,2.541666667,5 b04,4.076
B,3,plate1,5,b05,St42,Evolved,High,Low,Low,2,4961,0.372105259,2,13,2.541666667,5 b05,4.901
B,3,plate1,5,b06,St63,Evolved,High,High,Low,2,10720.5,0.38884806,2,13,2.541666667,5 b06,10.434
B,3,plate1,5,c01,St3,Evolved,Low,Low,Low,2,6583,0.383883183,2,13,2.541666667,5 c01,6.402
B,3,plate1,5,c02,St23,Evolved,Low,High,Low,2,10632.5,0.400290573,2,13,2.541666667,5 c02,10.561
B,3,plate1,5,c03,St43,Evolved,High,Low,Low,2,5269.5,0.38338982,2,13,2.541666667,5 c03,5.136
B,3,plate1,5,c04,St64,Evolved,High,High,Low,2,11352,0.385592284,2,13,2.541666667,5 c04,11.01
B,3,plate1,5,c06,St24,Evolved,Low,High,Low,2,10167,0.376629753,2,13,2.541666667,5 c06,9.733
B,3,plate1,5,d01,St44,Evolved,High,Low,Low,2,4202,0.369487572,2,13,2.541666667,5 d01,3.954
B,3,plate1,5,d02,St65,Evolved,High,High,Low,2,15328,0.390300263,2,13,2.541666667,5 d02,14.924
B,3,plate1,5,d04,St25,Evolved,Low,High,Low,2,5774.5,0.377297738,2,13,2.541666667,5 d04,5.499
B,3,plate1,5,d05,St45,Evolved,High,Low,Low,2,9967,0.361078695,2,13,2.541666667,5 d05,9.615
B,3,plate1,5,d06,St67,Evolved,High,High,Low,2,7263.5,0.383431706,2,13,2.541666667,5 d06,6.721
D,3,plate1,6,a01,Ancestor,Ancestor,NA,NA,Low,2,12832,0.40254385,2,13,2.541666667,6 a01,12.046
D,3,plate1,6,a03,Sterile,Sterile,NA,NA,Low,2,7263.5,0.406732745,2,13,2.541666667,6 a03,6.885
D,3,plate1,6,a04,Sterile,Sterile,NA,NA,Low,2,5213.5,0.384742802,2,13,2.541666667,6 a04,5.07
D,3,plate1,6,b01,St46,Evolved,High,Low,Low,2,8761.5,0.387545478,2,13,2.541666667,6 b01,8.539
D,3,plate1,6,b02,St69,Evolved,High,High,Low,2,3701.5,0.375186767,2,13,2.541666667,6 b02,3.511
D,3,plate1,6,b03,St7,Evolved,Low,Low,Low,2,11874,0.404970438,2,13,2.541666667,6 b03,11.703
D,3,plate1,6,b05,St47,Evolved,High,Low,Low,2,8416,0.384831572,2,13,2.541666667,6 b05,7.75
D,3,plate1,6,b06,St70,Evolved,High,High,Low,2,16691.5,0.394815337,2,13,2.541666667,6 b06,16.342
D,3,plate1,6,c01,St8,Evolved,Low,Low,Low,2,12903.5,0.397081209,2,13,2.541666667,6 c01,12.318
D,3,plate1,6,c03,St48,Evolved,High,Low,Low,2,12175,0.403674741,2,13,2.541666667,6 c03,11.828
D,3,plate1,6,c05,St9,Evolved,Low,Low,Low,2,3976,0.380321184,2,13,2.541666667,6 c05,3.68
D,3,plate1,6,d01,St49,Evolved,High,Low,Low,2,9876,0.388948557,2,13,2.541666667,6 d01,9.395
D,3,plate1,6,d05,St50,Evolved,High,Low,Low,2,8631,0.399314946,2,13,2.541666667,6 d05,7.947
B,4,plate2,7,b04,St32,Evolved,Low,High,Low,2,10110.5,0.368408611,2,13,2.541666667,7 b04,10.105
B,4,plate2,7,c01,St13,Evolved,Low,Low,Low,2,15934,0.374241264,2,13,2.541666667,7 c01,16.224
B,4,plate2,7,c02,St33,Evolved,Low,High,Low,2,8695.5,0.372826787,2,13,2.541666667,7 c02,9.435
B,4,plate2,7,c05,St14,Evolved,Low,Low,Low,2,11940,0.380479305,2,13,2.541666667,7 c05,11.454
B,4,plate2,7,d03,St15,Evolved,Low,Low,Low,2,11651,0.38010308,2,13,2.541666667,7 d03,11.373
D,4,plate2,8,b04,St37,Evolved,Low,High,Low,2,9072,0.384095968,2,13,2.541666667,8 b04,8.99
D,4,plate2,8,c04,St19,Evolved,Low,Low,Low,2,12130,0.395377872,2,13,2.541666667,8 c04,11.322
D,4,plate2,8,c05,St39,Evolved,Low,High,Low,2,11331,0.400604868,2,13,2.541666667,8 c05,10.917
D,4,plate2,8,d04,Ancestor,Ancestor,NA,NA,Low,2,5657.5,0.386024838,2,13,2.541666667,8 d04,6.832
D,4,plate2,8,d06,Sterile,Sterile,NA,NA,Low,2,14045,0.398572566,2,13,2.541666667,8 d06,13.518
C,5,plate1,9,a01,Ancestor,Ancestor,NA,NA,Low,3,19552.5,0.413015123,2,13,2.541666667,9 a01,18.929
C,5,plate1,9,a03,Sterile,Sterile,NA,NA,Low,3,10662,0.404895667,2,13,2.541666667,9 a03,10.467
C,5,plate1,9,a04,Sterile,Sterile,NA,NA,Low,3,6387.5,0.360112685,2,13,2.541666667,9 a04,6.115
C,5,plate1,9,a05,St1,Evolved,Low,Low,Low,3,13749.5,0.386205376,2,13,2.541666667,9 a05,13.061
C,5,plate1,9,a06,St21,Evolved,Low,High,Low,3,12615,0.390678277,2,13,2.541666667,9 a06,11.805
C,5,plate1,9,b01,St41,Evolved,High,Low,Low,3,5382,0.383094946,2,13,2.541666667,9 b01,5.056
C,5,plate1,9,b02,St62,Evolved,High,High,Low,3,8413.5,0.396893125,2,13,2.541666667,9 b02,7.746
C,5,plate1,9,b03,St2,Evolved,Low,Low,Low,3,3993,0.40063907,2,13,2.541666667,9 b03,3.867
C,5,plate1,9,b04,St22,Evolved,Low,High,Low,3,5514.5,0.376046463,2,13,2.541666667,9 b04,5.636
C,5,plate1,9,b05,St42,Evolved,High,Low,Low,3,12281.5,0.390983438,2,13,2.541666667,9 b05,11.681
C,5,plate1,9,b06,St63,Evolved,High,High,Low,3,12762.5,0.387833285,2,13,2.541666667,9 b06,11.915
C,5,plate1,9,c01,St3,Evolved,Low,Low,Low,3,13262,0.409799247,2,13,2.541666667,9 c01,12.953
C,5,plate1,9,c02,St23,Evolved,Low,High,Low,3,6454.5,0.400002665,2,13,2.541666667,9 c02,6.053
C,5,plate1,9,c03,St43,Evolved,High,Low,Low,3,5194,0.389999575,2,13,2.541666667,9 c03,4.97
C,5,plate1,9,c04,St64,Evolved,High,High,Low,3,9723.5,0.394927809,2,13,2.541666667,9 c04,9.532
C,5,plate1,9,c06,St24,Evolved,Low,High,Low,3,12537.5,0.381559725,2,13,2.541666667,9 c06,11.973
C,5,plate1,9,d01,St44,Evolved,High,Low,Low,3,16046,0.393661841,2,13,2.541666667,9 d01,14.828
C,5,plate1,9,d02,St65,Evolved,High,High,Low,3,10394.5,0.390610925,2,13,2.541666667,9 d02,10.174
C,5,plate1,9,d04,St25,Evolved,Low,High,Low,3,13006,0.402013413,2,13,2.541666667,9 d04,12.089
C,5,plate1,9,d05,St45,Evolved,High,Low,Low,3,14074,0.391865362,2,13,2.541666667,9 d05,12.96
C,5,plate1,9,d06,St67,Evolved,High,High,Low,3,10830.5,0.379389152,2,13,2.541666667,9 d06,10.628
A,5,plate1,10,a01,Ancestor,Ancestor,NA,NA,Low,3,12917.5,0.391371138,2,13,2.541666667,10 a01,13.023
A,5,plate1,10,a03,Sterile,Sterile,NA,NA,Low,3,7387,0.398898551,2,13,2.541666667,10 a03,7.015
A,5,plate1,10,a04,Sterile,Sterile,NA,NA,Low,3,8834.5,0.400782424,2,13,2.541666667,10 a04,8.549
A,5,plate1,10,b01,St46,Evolved,High,Low,Low,3,14313,0.389605118,2,13,2.541666667,10 b01,14.019
A,5,plate1,10,b02,St69,Evolved,High,High,Low,3,5070.5,0.383806857,2,13,2.541666667,10 b02,5.09
A,5,plate1,10,b03,St7,Evolved,Low,Low,Low,3,10709,0.398720413,2,13,2.541666667,10 b03,10.234
A,5,plate1,10,b05,St47,Evolved,High,Low,Low,3,7944,0.395878878,2,13,2.541666667,10 b05,7.802
A,5,plate1,10,b06,St70,Evolved,High,High,Low,3,11009,0.391585393,2,13,2.541666667,10 b06,10.065
A,5,plate1,10,c01,St8,Evolved,Low,Low,Low,3,4639,0.388887414,2,13,2.541666667,10 c01,4.409
A,5,plate1,10,c03,St48,Evolved,High,Low,Low,3,4257.5,0.389968467,2,13,2.541666667,10 c03,4.217
A,5,plate1,10,c05,St9,Evolved,Low,Low,Low,3,4645.5,0.384351877,2,13,2.541666667,10 c05,4.591
A,5,plate1,10,d01,St49,Evolved,High,Low,Low,3,7121.5,0.360080745,2,13,2.541666667,10 d01,6.95
A,5,plate1,10,d05,St50,Evolved,High,Low,Low,3,9146.5,0.396769486,2,13,2.541666667,10 d05,9.131
C,6,plate2,11,b04,St32,Evolved,Low,High,Low,3,8636,0.387748497,2,13,2.541666667,11 b04,8.636
C,6,plate2,11,c01,St13,Evolved,Low,Low,Low,3,5065,0.380993223,2,13,2.541666667,11 c01,5.065
C,6,plate2,11,c02,St33,Evolved,Low,High,Low,3,8810.5,0.389479043,2,13,2.541666667,11 c02,8.8105
C,6,plate2,11,c05,St14,Evolved,Low,Low,Low,3,4304,0.379755754,2,13,2.541666667,11 c05,4.304
C,6,plate2,11,d03,St15,Evolved,Low,Low,Low,3,12417.5,0.399856433,2,13,2.541666667,11 d03,12.4175
A,6,plate2,12,b04,St37,Evolved,Low,High,Low,3,5718,0.375712092,2,13,2.541666667,12 b04,5.718
A,6,plate2,12,c04,St19,Evolved,Low,Low,Low,3,8460.5,0.385957241,2,13,2.541666667,12 c04,8.4605
A,6,plate2,12,c05,St39,Evolved,Low,High,Low,3,11574.5,0.394228962,2,13,2.541666667,12 c05,11.5745
A,6,plate2,12,d04,Ancestor,Ancestor,NA,NA,Low,3,8426,0.374766879,2,13,2.541666667,12 d04,8.426
A,6,plate2,12,d06,Sterile,Sterile,NA,NA,Low,3,7458.5,0.387157826,2,13,2.541666667,12 d06,7.4585
D,7,plate1,13,a01,Ancestor,Ancestor,NA,NA,Low,4,12040.5,0.391339216,2,13,2.541666667,13 a01,12.0405
D,7,plate1,13,a03,Sterile,Sterile,NA,NA,Low,4,11250.5,0.410962547,2,13,2.541666667,13 a03,11.2505
D,7,plate1,13,a04,Sterile,Sterile,NA,NA,Low,4,8266,0.398304933,2,13,2.541666667,13 a04,8.266
D,7,plate1,13,a05,St1,Evolved,Low,Low,Low,4,12814,0.396690563,2,13,2.541666667,13 a05,12.814
D,7,plate1,13,a06,St21,Evolved,Low,High,Low,4,10759,0.391425751,2,13,2.541666667,13 a06,10.759
D,7,plate1,13,b01,St41,Evolved,High,Low,Low,4,12530,0.395771067,2,13,2.541666667,13 b01,12.53
D,7,plate1,13,b02,St62,Evolved,High,High,Low,4,10290,0.396321922,2,13,2.541666667,13 b02,10.29
D,7,plate1,13,b03,St2,Evolved,Low,Low,Low,4,4272.5,0.381983172,2,13,2.541666667,13 b03,4.2725
D,7,plate1,13,b04,St22,Evolved,Low,High,Low,4,5180,0.384646366,2,13,2.541666667,13 b04,5.18
D,7,plate1,13,b05,St42,Evolved,High,Low,Low,4,9524,0.393740507,2,13,2.541666667,13 b05,9.524
D,7,plate1,13,b06,St63,Evolved,High,High,Low,4,13243,0.377078795,2,13,2.541666667,13 b06,13.243
D,7,plate1,13,c01,St3,Evolved,Low,Low,Low,4,10811,0.398905134,2,13,2.541666667,13 c01,10.811
D,7,plate1,13,c02,St23,Evolved,Low,High,Low,4,14189,0.405570734,2,13,2.541666667,13 c02,14.189
D,7,plate1,13,c03,St43,Evolved,High,Low,Low,4,8699,0.394843927,2,13,2.541666667,13 c03,8.699
D,7,plate1,13,c04,St64,Evolved,High,High,Low,4,5373,0.388508975,2,13,2.541666667,13 c04,5.373
D,7,plate1,13,c06,St24,Evolved,Low,High,Low,4,7788.5,0.374034573,2,13,2.541666667,13 c06,7.7885
D,7,plate1,13,d01,St44,Evolved,High,Low,Low,4,14579,0.391411889,2,13,2.541666667,13 d01,14.579
D,7,plate1,13,d02,St65,Evolved,High,High,Low,4,8518.5,0.399512491,2,13,2.541666667,13 d02,8.5185
D,7,plate1,13,d04,St25,Evolved,Low,High,Low,4,13101,0.399994055,2,13,2.541666667,13 d04,13.101
D,7,plate1,13,d05,St45,Evolved,High,Low,Low,4,10060.5,0.397824612,2,13,2.541666667,13 d05,10.0605
D,7,plate1,13,d06,St67,Evolved,High,High,Low,4,11290.5,0.404781808,2,13,2.541666667,13 d06,11.2905
B,7,plate1,14,a01,Ancestor,Ancestor,NA,NA,Low,4,6689,0.37187997,2,13,2.541666667,14 a01,6.689
B,7,plate1,14,a03,Sterile,Sterile,NA,NA,Low,4,8066.5,0.369056037,2,13,2.541666667,14 a03,8.0665
B,7,plate1,14,a04,Sterile,Sterile,NA,NA,Low,4,7262,0.377571811,2,13,2.541666667,14 a04,7.262
B,7,plate1,14,b01,St46,Evolved,High,Low,Low,4,12188.5,0.38508249,2,13,2.541666667,14 b01,12.1885
B,7,plate1,14,b02,St69,Evolved,High,High,Low,4,9998.5,0.381302841,2,13,2.541666667,14 b02,9.9985
B,7,plate1,14,b03,St7,Evolved,Low,Low,Low,4,11788.5,0.382520233,2,13,2.541666667,14 b03,11.7885
B,7,plate1,14,b05,St47,Evolved,High,Low,Low,4,9375.5,0.388405183,2,13,2.541666667,14 b05,9.3755
B,7,plate1,14,b06,St70,Evolved,High,High,Low,4,6146,0.370022145,2,13,2.541666667,14 b06,6.146
B,7,plate1,14,c01,St8,Evolved,Low,Low,Low,4,11950.5,0.391688466,2,13,2.541666667,14 c01,11.9505
B,7,plate1,14,c03,St48,Evolved,High,Low,Low,4,7502,0.389192428,2,13,2.541666667,14 c03,7.502
B,7,plate1,14,c05,St9,Evolved,Low,Low,Low,4,10423.5,0.384720401,2,13,2.541666667,14 c05,10.4235
B,7,plate1,14,d01,St49,Evolved,High,Low,Low,4,8549,0.378912389,2,13,2.541666667,14 d01,8.549
B,7,plate1,14,d05,St50,Evolved,High,Low,Low,4,9324.5,0.375874566,2,13,2.541666667,14 d05,9.3245
D,8,plate2,15,b04,St32,Evolved,Low,High,Low,4,9715.5,0.385535881,2,13,2.541666667,15 b04,9.7155
D,8,plate2,15,c01,St13,Evolved,Low,Low,Low,4,6347.5,0.382236153,2,13,2.541666667,15 c01,6.3475
D,8,plate2,15,c02,St33,Evolved,Low,High,Low,4,4157,0.375376555,2,13,2.541666667,15 c02,4.157
D,8,plate2,15,c05,St14,Evolved,Low,Low,Low,4,11861.5,0.396152445,2,13,2.541666667,15 c05,11.8615
D,8,plate2,15,d03,St15,Evolved,Low,Low,Low,4,10773.5,0.391067569,2,13,2.541666667,15 d03,10.7735
B,8,plate2,16,b04,St37,Evolved,Low,High,Low,4,9522.5,0.377166871,2,13,2.541666667,16 b04,9.5225
B,8,plate2,16,c04,St19,Evolved,Low,Low,Low,4,10260.5,0.379586404,2,13,2.541666667,16 c04,10.2605
B,8,plate2,16,c05,St39,Evolved,Low,High,Low,4,11224.5,0.384357586,2,13,2.541666667,16 c05,11.2245
B,8,plate2,16,d04,Ancestor,Ancestor,NA,NA,Low,4,18007,0.388081162,2,13,2.541666667,16 d04,18.007
B,8,plate2,16,d06,Sterile,Sterile,NA,NA,Low,4,8620,0.376209191,2,13,2.541666667,16 d06,8.62
A,9,plate1,17,a01,Ancestor,Ancestor,NA,NA,Low,5,7594,0.389212714,2,13,2.541666667,17 a01,7.594
A,9,plate1,17,a03,Sterile,Sterile,NA,NA,Low,5,8935,0.405022837,2,13,2.541666667,17 a03,8.935
A,9,plate1,17,a04,Sterile,Sterile,NA,NA,Low,5,8400,0.365181302,2,13,2.541666667,17 a04,8.4
A,9,plate1,17,a05,St1,Evolved,Low,Low,Low,5,5632,0.382180989,2,13,2.541666667,17 a05,5.632
A,9,plate1,17,a06,St21,Evolved,Low,High,Low,5,11570.5,0.384384406,2,13,2.541666667,17 a06,11.5705
A,9,plate1,17,b01,St41,Evolved,High,Low,Low,5,9815.5,0.394986259,2,13,2.541666667,17 b01,9.8155
A,9,plate1,17,b02,St62,Evolved,High,High,Low,5,8642,0.391016465,2,13,2.541666667,17 b02,8.642
A,9,plate1,17,b03,St2,Evolved,Low,Low,Low,5,9011.5,0.393032917,2,13,2.541666667,17 b03,9.0115
A,9,plate1,17,b04,St22,Evolved,Low,High,Low,5,13453,0.399047162,2,13,2.541666667,17 b04,13.453
A,9,plate1,17,b05,St42,Evolved,High,Low,Low,5,11199.5,0.40084833,2,13,2.541666667,17 b05,11.1995
A,9,plate1,17,b06,St63,Evolved,High,High,Low,5,3795,0.371602266,2,13,2.541666667,17 b06,3.795
A,9,plate1,17,c01,St3,Evolved,Low,Low,Low,5,9087.5,0.399269505,2,13,2.541666667,17 c01,9.0875
A,9,plate1,17,c02,St23,Evolved,Low,High,Low,5,10936.5,0.4013959,2,13,2.541666667,17 c02,10.9365
A,9,plate1,17,c03,St43,Evolved,High,Low,Low,5,6044.5,0.381749929,2,13,2.541666667,17 c03,6.0445
A,9,plate1,17,c04,St64,Evolved,High,High,Low,5,10551,0.391878164,2,13,2.541666667,17 c04,10.551
A,9,plate1,17,c06,St24,Evolved,Low,High,Low,5,5204,0.383502302,2,13,2.541666667,17 c06,5.204
A,9,plate1,17,d01,St44,Evolved,High,Low,Low,5,9328,0.395543271,2,13,2.541666667,17 d01,9.328
A,9,plate1,17,d02,St65,Evolved,High,High,Low,5,8326,0.387675815,2,13,2.541666667,17 d02,8.326
A,9,plate1,17,d04,St25,Evolved,Low,High,Low,5,5151.5,0.381286998,2,13,2.541666667,17 d04,5.1515
A,9,plate1,17,d05,St45,Evolved,High,Low,Low,5,7456.5,0.383177732,2,13,2.541666667,17 d05,7.4565
A,9,plate1,17,d06,St67,Evolved,High,High,Low,5,10064.5,0.386764092,2,13,2.541666667,17 d06,10.0645
C,9,plate1,18,a01,Ancestor,Ancestor,NA,NA,Low,5,13527.5,0.41019466,2,13,2.541666667,18 a01,13.5275
C,9,plate1,18,a03,Sterile,Sterile,NA,NA,Low,5,8851.5,0.399320408,2,13,2.541666667,18 a03,8.8515
C,9,plate1,18,a04,Sterile,Sterile,NA,NA,Low,5,10869,0.402574945,2,13,2.541666667,18 a04,10.869
C,9,plate1,18,b01,St46,Evolved,High,Low,Low,5,9602,0.374674055,2,13,2.541666667,18 b01,9.602
C,9,plate1,18,b02,St69,Evolved,High,High,Low,5,10711,0.393233856,2,13,2.541666667,18 b02,10.711
C,9,plate1,18,b03,St7,Evolved,Low,Low,Low,5,8383,0.421516091,2,13,2.541666667,18 b03,8.383
C,9,plate1,18,b05,St47,Evolved,High,Low,Low,5,6511,0.396635125,2,13,2.541666667,18 b05,6.511
C,9,plate1,18,b06,St70,Evolved,High,High,Low,5,4470.5,0.37854923,2,13,2.541666667,18 b06,4.4705
C,9,plate1,18,c01,St8,Evolved,Low,Low,Low,5,8096,0.397029841,2,13,2.541666667,18 c01,8.096
C,9,plate1,18,c03,St48,Evolved,High,Low,Low,5,13435.5,0.406898221,2,13,2.541666667,18 c03,13.4355
C,9,plate1,18,c05,St9,Evolved,Low,Low,Low,5,12659.5,0.404279887,2,13,2.541666667,18 c05,12.6595
C,9,plate1,18,d01,St49,Evolved,High,Low,Low,5,12108.5,0.394170945,2,13,2.541666667,18 d01,12.1085
C,9,plate1,18,d05,St50,Evolved,High,Low,Low,5,9595.5,0.383663981,2,13,2.541666667,18 d05,9.5955
A,10,plate2,19,b04,St32,Evolved,Low,High,Low,5,11035.5,0.388356549,2,13,2.541666667,19 b04,11.0355
A,10,plate2,19,c01,St13,Evolved,Low,Low,Low,5,8938,0.386726471,2,13,2.541666667,19 c01,8.938
A,10,plate2,19,c02,St33,Evolved,Low,High,Low,5,13662.5,0.409214649,2,13,2.541666667,19 c02,13.6625
A,10,plate2,19,c05,St14,Evolved,Low,Low,Low,5,10615.5,0.390386885,2,13,2.541666667,19 c05,10.6155
A,10,plate2,19,d03,St15,Evolved,Low,Low,Low,5,9458,0.387336849,2,13,2.541666667,19 d03,9.458
C,10,plate2,20,b04,St37,Evolved,Low,High,Low,5,5562,0.375396761,2,13,2.541666667,20 b04,5.562
C,10,plate2,20,c04,St19,Evolved,Low,Low,Low,5,7650,0.380164465,2,13,2.541666667,20 c04,7.65
C,10,plate2,20,c05,St39,Evolved,Low,High,Low,5,11590.5,0.385699517,2,13,2.541666667,20 c05,11.5905
C,10,plate2,20,d04,Ancestor,Ancestor,NA,NA,Low,5,5946.5,0.378119093,2,13,2.541666667,20 d04,5.9465
